ID,Provincia,Canton,Localizacion,Poblacion,Cantidad,Tasa,Genero,Año
1340,HEREDIA,CENTRAL,PULMON,67648,3,4.43,MUJER,2011
1341,HEREDIA,BARVA,PULMON,19540,1,5.12,MUJER,2011
1342,HEREDIA,SANTO DOMINGO,PULMON,18583,1,5.38,MUJER,2011
1343,HEREDIA,SANTA BARBARA,PULMON,17095,2,11.7,MUJER,2011
1344,HEREDIA,SAN RAFAEL,PULMON,21667,0,0,MUJER,2011
1345,HEREDIA,SAN ISIDRO,PULMON,11029,0,0,MUJER,2011
1346,HEREDIA,BELEN,PULMON,11808,0,0,MUJER,2011
1347,HEREDIA,FLORES,PULMON,8847,1,11.3,MUJER,2011
1348,HEREDIA,SAN PABLO,PULMON,12105,2,16.52,MUJER,2011
1349,HEREDIA,SARAPIQUI,PULMON,36252,2,5.52,MUJER,2011
1350,GUANACASTE,LIBERIA,PULMON,26993,3,11.11,MUJER,2011
1351,GUANACASTE,NICOYA,PULMON,20319,0,0,MUJER,2011
1352,GUANACASTE,SANTA CRUZ,PULMON,21512,1,4.65,MUJER,2011
1353,GUANACASTE,BAGACES,PULMON,9327,0,0,MUJER,2011
1354,GUANACASTE,CARRILLO,PULMON,14704,0,0,MUJER,2011
1355,GUANACASTE,CAÑAS,PULMON,12021,0,0,MUJER,2011
1356,GUANACASTE,ABANGARES,PULMON,8101,1,12.34,MUJER,2011
1357,GUANACASTE,TILARAN,PULMON,8126,0,0,MUJER,2011
1358,GUANACASTE,NANDAYURE,PULMON,4675,0,0,MUJER,2011
1359,GUANACASTE,LA CRUZ,PULMON,8443,1,11.84,MUJER,2011
1360,GUANACASTE,HOJANCHA,PULMON,3171,0,0,MUJER,2011
1361,PUNTARENAS,CENTRAL,PULMON,51128,1,1.96,MUJER,2011
1362,PUNTARENAS,ESPARZA,PULMON,14030,1,7.13,MUJER,2011
1363,PUNTARENAS,BUENOS AIRES,PULMON,20907,0,0,MUJER,2011
1364,PUNTARENAS,MONTES DE ORO,PULMON,6620,0,0,MUJER,2011
1365,PUNTARENAS,OSA,PULMON,9822,2,20.36,MUJER,2011
1366,PUNTARENAS,AGUIRRE,PULMON,11462,1,8.72,MUJER,2011
1367,PUNTARENAS,GOLFITO,PULMON,14259,0,0,MUJER,2011
1368,PUNTARENAS,COTO BRUS,PULMON,17172,0,0,MUJER,2011
1369,PUNTARENAS,PARRITA,PULMON,5992,0,0,MUJER,2011
1370,PUNTARENAS,CORREDORES,PULMON,15680,1,6.38,MUJER,2011
1371,PUNTARENAS,GARABITO,PULMON,10900,0,0,MUJER,2011
1372,LIMON,CENTRAL,PULMON,51405,1,1.95,MUJER,2011
1373,LIMON,POCOCI,PULMON,72826,2,2.75,MUJER,2011
1374,LIMON,SIQUIRRES,PULMON,29042,0,0,MUJER,2011
1375,LIMON,TALAMANCA,PULMON,15943,1,6.27,MUJER,2011
1376,LIMON,MATINA,PULMON,22584,0,0,MUJER,2011
1377,LIMON,GUACIMO,PULMON,23246,0,0,MUJER,2011
1378,SAN JOSE,CENTRAL,HIGADO,175893,3,1.71,MUJER,2011
1379,SAN JOSE,ESCAZU,HIGADO,30793,1,3.25,MUJER,2011
1380,SAN JOSE,DESAMPARADOS,HIGADO,152511,3,1.97,MUJER,2011
1381,SAN JOSE,PURISCAL,HIGADO,15429,0,0,MUJER,2011
1382,SAN JOSE,TARRAZU,HIGADO,8222,0,0,MUJER,2011
1383,SAN JOSE,ASERRI,HIGADO,27409,1,3.65,MUJER,2011
1384,SAN JOSE,MORA,HIGADO,13588,0,0,MUJER,2011
1385,SAN JOSE,GOICOECHEA,HIGADO,66742,5,7.49,MUJER,2011
1386,SAN JOSE,SANTA ANA,HIGADO,22307,1,4.48,MUJER,2011
1387,SAN JOSE,ALAJUELITA,HIGADO,65045,2,3.07,MUJER,2011
1388,SAN JOSE,CORONADO,HIGADO,42083,1,2.38,MUJER,2011
1389,SAN JOSE,ACOSTA,HIGADO,9297,0,0,MUJER,2011
1390,SAN JOSE,TIBAS,HIGADO,30752,3,9.76,MUJER,2011
1391,SAN JOSE,MORAVIA,HIGADO,27906,1,3.58,MUJER,2011
1392,SAN JOSE,MONTES DE OCA,HIGADO,27827,1,3.59,MUJER,2011
1393,SAN JOSE,TURRUBARES,HIGADO,2206,0,0,MUJER,2011
1394,SAN JOSE,DOTA,HIGADO,3279,1,30.5,MUJER,2011
1395,SAN JOSE,CURRIDABAT,HIGADO,36772,4,10.88,MUJER,2011
1396,SAN JOSE,PEREZ ZELEDON,HIGADO,65117,2,3.07,MUJER,2011
1397,SAN JOSE,LEON CORTES,HIGADO,6596,0,0,MUJER,2011
1398,ALAJUELA,CENTRAL,HIGADO,142076,1,0.7,MUJER,2011
1399,ALAJUELA,SAN RAMON,HIGADO,44442,2,4.5,MUJER,2011
1400,ALAJUELA,GRECIA,HIGADO,40794,1,2.45,MUJER,2011
1401,ALAJUELA,SAN MATEO,HIGADO,2814,0,0,MUJER,2011
1402,ALAJUELA,ATENAS,HIGADO,12906,0,0,MUJER,2011
1403,ALAJUELA,NARANJO,HIGADO,22761,0,0,MUJER,2011
1404,ALAJUELA,PALMARES,HIGADO,19240,2,10.4,MUJER,2011
1405,ALAJUELA,POAS,HIGADO,15507,0,0,MUJER,2011
1406,ALAJUELA,OROTINA,HIGADO,9446,0,0,MUJER,2011
1407,ALAJUELA,SAN CARLOS,HIGADO,73780,2,2.71,MUJER,2011
1408,ALAJUELA,ALFARO RUIZ,HIGADO,7462,0,0,MUJER,2011
1409,ALAJUELA,VALVERDE VEGA,HIGADO,9143,0,0,MUJER,2011
1410,ALAJUELA,UPALA,HIGADO,17409,0,0,MUJER,2011
1411,ALAJUELA,LOS CHILES,HIGADO,9808,0,0,MUJER,2011
1412,ALAJUELA,GUATUSO,HIGADO,7887,0,0,MUJER,2011
1413,CARTAGO,CENTRAL,HIGADO,78371,5,6.38,MUJER,2011
1414,CARTAGO,PARAISO,HIGADO,34665,0,0,MUJER,2011
1415,CARTAGO,LA UNION,HIGADO,53959,2,3.71,MUJER,2011
1416,CARTAGO,JIMENEZ,HIGADO,6636,0,0,MUJER,2011
1417,CARTAGO,TURRIALBA,HIGADO,34412,3,8.72,MUJER,2011
1418,CARTAGO,ALVARADO,HIGADO,6717,0,0,MUJER,2011
1419,CARTAGO,OREAMUNO,HIGADO,22275,3,13.47,MUJER,2011
1420,CARTAGO,EL GUARCO,HIGADO,18375,1,5.44,MUJER,2011
1421,HEREDIA,CENTRAL,HIGADO,67648,3,4.43,MUJER,2011
1422,HEREDIA,BARVA,HIGADO,19540,1,5.12,MUJER,2011
1423,HEREDIA,SANTO DOMINGO,HIGADO,18583,1,5.38,MUJER,2011
1424,HEREDIA,SANTA BARBARA,HIGADO,17095,0,0,MUJER,2011
1425,HEREDIA,SAN RAFAEL,HIGADO,21667,1,4.62,MUJER,2011
1426,HEREDIA,SAN ISIDRO,HIGADO,11029,0,0,MUJER,2011
1427,HEREDIA,BELEN,HIGADO,11808,0,0,MUJER,2011
1428,HEREDIA,FLORES,HIGADO,8847,1,11.3,MUJER,2011
1429,HEREDIA,SAN PABLO,HIGADO,12105,1,8.26,MUJER,2011
1430,HEREDIA,SARAPIQUI,HIGADO,36252,0,0,MUJER,2011
1431,GUANACASTE,LIBERIA,HIGADO,26993,0,0,MUJER,2011
1432,GUANACASTE,NICOYA,HIGADO,20319,2,9.84,MUJER,2011
1433,GUANACASTE,SANTA CRUZ,HIGADO,21512,0,0,MUJER,2011
1434,GUANACASTE,BAGACES,HIGADO,9327,0,0,MUJER,2011
1435,GUANACASTE,CARRILLO,HIGADO,14704,0,0,MUJER,2011
1436,GUANACASTE,CAÑAS,HIGADO,12021,0,0,MUJER,2011
1437,GUANACASTE,ABANGARES,HIGADO,8101,2,24.69,MUJER,2011
1438,GUANACASTE,TILARAN,HIGADO,8126,0,0,MUJER,2011
1439,GUANACASTE,NANDAYURE,HIGADO,4675,0,0,MUJER,2011
1440,GUANACASTE,LA CRUZ,HIGADO,8443,1,11.84,MUJER,2011
1441,GUANACASTE,HOJANCHA,HIGADO,3171,1,31.54,MUJER,2011
1442,PUNTARENAS,CENTRAL,HIGADO,51128,2,3.91,MUJER,2011
1443,PUNTARENAS,ESPARZA,HIGADO,14030,1,7.13,MUJER,2011
1444,PUNTARENAS,BUENOS AIRES,HIGADO,20907,1,4.78,MUJER,2011
1445,PUNTARENAS,MONTES DE ORO,HIGADO,6620,0,0,MUJER,2011
1446,PUNTARENAS,OSA,HIGADO,9822,0,0,MUJER,2011
1447,PUNTARENAS,AGUIRRE,HIGADO,11462,0,0,MUJER,2011
1448,PUNTARENAS,GOLFITO,HIGADO,14259,1,7.01,MUJER,2011
1449,PUNTARENAS,COTO BRUS,HIGADO,17172,1,5.82,MUJER,2011
1450,PUNTARENAS,PARRITA,HIGADO,5992,0,0,MUJER,2011
1451,PUNTARENAS,CORREDORES,HIGADO,15680,1,6.38,MUJER,2011
1452,PUNTARENAS,GARABITO,HIGADO,10900,0,0,MUJER,2011
1453,LIMON,CENTRAL,HIGADO,51405,2,3.89,MUJER,2011
1454,LIMON,POCOCI,HIGADO,72826,2,2.75,MUJER,2011
1455,LIMON,SIQUIRRES,HIGADO,29042,1,3.44,MUJER,2011
1456,LIMON,TALAMANCA,HIGADO,15943,0,0,MUJER,2011
1457,LIMON,MATINA,HIGADO,22584,1,4.43,MUJER,2011
1458,LIMON,GUACIMO,HIGADO,23246,1,4.3,MUJER,2011
1459,SAN JOSE,CENTRAL,LINFOMAS,175893,8,4.55,MUJER,2011
1460,SAN JOSE,ESCAZU,LINFOMAS,30793,3,9.74,MUJER,2011
1461,SAN JOSE,DESAMPARADOS,LINFOMAS,152511,1,0.66,MUJER,2011
1462,SAN JOSE,PURISCAL,LINFOMAS,15429,1,6.48,MUJER,2011
1463,SAN JOSE,TARRAZU,LINFOMAS,8222,0,0,MUJER,2011
1464,SAN JOSE,ASERRI,LINFOMAS,27409,0,0,MUJER,2011
1465,SAN JOSE,MORA,LINFOMAS,13588,1,7.36,MUJER,2011
1466,SAN JOSE,GOICOECHEA,LINFOMAS,66742,1,1.5,MUJER,2011
1467,SAN JOSE,SANTA ANA,LINFOMAS,22307,2,8.97,MUJER,2011
1468,SAN JOSE,ALAJUELITA,LINFOMAS,65045,1,1.54,MUJER,2011
1469,SAN JOSE,CORONADO,LINFOMAS,42083,2,4.75,MUJER,2011
1470,SAN JOSE,ACOSTA,LINFOMAS,9297,0,0,MUJER,2011
1471,SAN JOSE,TIBAS,LINFOMAS,30752,8,26.01,MUJER,2011
1472,SAN JOSE,MORAVIA,LINFOMAS,27906,2,7.17,MUJER,2011
1473,SAN JOSE,MONTES DE OCA,LINFOMAS,27827,2,7.19,MUJER,2011
1474,SAN JOSE,TURRUBARES,LINFOMAS,2206,0,0,MUJER,2011
1475,SAN JOSE,DOTA,LINFOMAS,3279,0,0,MUJER,2011
1476,SAN JOSE,CURRIDABAT,LINFOMAS,36772,1,2.72,MUJER,2011
1477,SAN JOSE,PEREZ ZELEDON,LINFOMAS,65117,1,1.54,MUJER,2011
1478,SAN JOSE,LEON CORTES,LINFOMAS,6596,0,0,MUJER,2011
1479,ALAJUELA,CENTRAL,LINFOMAS,142076,2,1.41,MUJER,2011
1480,ALAJUELA,SAN RAMON,LINFOMAS,44442,3,6.75,MUJER,2011
1481,ALAJUELA,GRECIA,LINFOMAS,40794,1,2.45,MUJER,2011
1482,ALAJUELA,SAN MATEO,LINFOMAS,2814,0,0,MUJER,2011
1483,ALAJUELA,ATENAS,LINFOMAS,12906,2,15.5,MUJER,2011
1484,ALAJUELA,NARANJO,LINFOMAS,22761,1,4.39,MUJER,2011
1485,ALAJUELA,PALMARES,LINFOMAS,19240,0,0,MUJER,2011
1486,ALAJUELA,POAS,LINFOMAS,15507,1,6.45,MUJER,2011
1487,ALAJUELA,OROTINA,LINFOMAS,9446,0,0,MUJER,2011
1488,ALAJUELA,SAN CARLOS,LINFOMAS,73780,4,5.42,MUJER,2011
1489,ALAJUELA,ALFARO RUIZ,LINFOMAS,7462,1,13.4,MUJER,2011
1490,ALAJUELA,VALVERDE VEGA,LINFOMAS,9143,0,0,MUJER,2011
1491,ALAJUELA,UPALA,LINFOMAS,17409,0,0,MUJER,2011
1492,ALAJUELA,LOS CHILES,LINFOMAS,9808,0,0,MUJER,2011
1493,ALAJUELA,GUATUSO,LINFOMAS,7887,0,0,MUJER,2011
1494,CARTAGO,CENTRAL,LINFOMAS,78371,6,7.66,MUJER,2011
1495,CARTAGO,PARAISO,LINFOMAS,34665,1,2.88,MUJER,2011
1496,CARTAGO,LA UNION,LINFOMAS,53959,1,1.85,MUJER,2011
1497,CARTAGO,JIMENEZ,LINFOMAS,6636,0,0,MUJER,2011
1498,CARTAGO,TURRIALBA,LINFOMAS,34412,0,0,MUJER,2011
1499,CARTAGO,ALVARADO,LINFOMAS,6717,0,0,MUJER,2011
1500,CARTAGO,OREAMUNO,LINFOMAS,22275,0,0,MUJER,2011
1501,CARTAGO,EL GUARCO,LINFOMAS,18375,1,5.44,MUJER,2011
1502,HEREDIA,CENTRAL,LINFOMAS,67648,5,7.39,MUJER,2011
1503,HEREDIA,BARVA,LINFOMAS,19540,1,5.12,MUJER,2011
1504,HEREDIA,SANTO DOMINGO,LINFOMAS,18583,2,10.76,MUJER,2011
1505,HEREDIA,SANTA BARBARA,LINFOMAS,17095,0,0,MUJER,2011
1506,HEREDIA,SAN RAFAEL,LINFOMAS,21667,1,4.62,MUJER,2011
1507,HEREDIA,SAN ISIDRO,LINFOMAS,11029,1,9.07,MUJER,2011
1508,HEREDIA,BELEN,LINFOMAS,11808,1,8.47,MUJER,2011
1509,HEREDIA,FLORES,LINFOMAS,8847,1,11.3,MUJER,2011
1510,HEREDIA,SAN PABLO,LINFOMAS,12105,0,0,MUJER,2011
1511,HEREDIA,SARAPIQUI,LINFOMAS,36252,0,0,MUJER,2011
1512,GUANACASTE,LIBERIA,LINFOMAS,26993,0,0,MUJER,2011
1513,GUANACASTE,NICOYA,LINFOMAS,20319,0,0,MUJER,2011
1514,GUANACASTE,SANTA CRUZ,LINFOMAS,21512,0,0,MUJER,2011
1515,GUANACASTE,BAGACES,LINFOMAS,9327,0,0,MUJER,2011
1516,GUANACASTE,CARRILLO,LINFOMAS,14704,0,0,MUJER,2011
1517,GUANACASTE,CAÑAS,LINFOMAS,12021,0,0,MUJER,2011
1518,GUANACASTE,ABANGARES,LINFOMAS,8101,0,0,MUJER,2011
1519,GUANACASTE,TILARAN,LINFOMAS,8126,0,0,MUJER,2011
1520,GUANACASTE,NANDAYURE,LINFOMAS,4675,1,21.39,MUJER,2011
1521,GUANACASTE,LA CRUZ,LINFOMAS,8443,0,0,MUJER,2011
1522,GUANACASTE,HOJANCHA,LINFOMAS,3171,1,31.54,MUJER,2011
1523,PUNTARENAS,CENTRAL,LINFOMAS,51128,1,1.96,MUJER,2011
1524,PUNTARENAS,ESPARZA,LINFOMAS,14030,2,14.26,MUJER,2011
1525,PUNTARENAS,BUENOS AIRES,LINFOMAS,20907,1,4.78,MUJER,2011
1526,PUNTARENAS,MONTES DE ORO,LINFOMAS,6620,0,0,MUJER,2011
1527,PUNTARENAS,OSA,LINFOMAS,9822,0,0,MUJER,2011
1528,PUNTARENAS,AGUIRRE,LINFOMAS,11462,0,0,MUJER,2011
1529,PUNTARENAS,GOLFITO,LINFOMAS,14259,0,0,MUJER,2011
1530,PUNTARENAS,COTO BRUS,LINFOMAS,17172,0,0,MUJER,2011
1531,PUNTARENAS,PARRITA,LINFOMAS,5992,0,0,MUJER,2011
1532,PUNTARENAS,CORREDORES,LINFOMAS,15680,1,6.38,MUJER,2011
1533,PUNTARENAS,GARABITO,LINFOMAS,10900,0,0,MUJER,2011
1534,LIMON,CENTRAL,LINFOMAS,51405,0,0,MUJER,2011
1535,LIMON,POCOCI,LINFOMAS,72826,1,1.37,MUJER,2011
1536,LIMON,SIQUIRRES,LINFOMAS,29042,0,0,MUJER,2011
1537,LIMON,TALAMANCA,LINFOMAS,15943,1,6.27,MUJER,2011
1538,LIMON,MATINA,LINFOMAS,22584,0,0,MUJER,2011
1539,LIMON,GUACIMO,LINFOMAS,23246,0,0,MUJER,2011
1540,SAN JOSE,CENTRAL,OVARIO,175893,11,6.25,MUJER,2011
1541,SAN JOSE,ESCAZU,OVARIO,30793,3,9.74,MUJER,2011
1542,SAN JOSE,DESAMPARADOS,OVARIO,152511,2,1.31,MUJER,2011
1543,SAN JOSE,PURISCAL,OVARIO,15429,0,0,MUJER,2011
1544,SAN JOSE,TARRAZU,OVARIO,8222,0,0,MUJER,2011
1545,SAN JOSE,ASERRI,OVARIO,27409,1,3.65,MUJER,2011
1546,SAN JOSE,MORA,OVARIO,13588,0,0,MUJER,2011
1547,SAN JOSE,GOICOECHEA,OVARIO,66742,2,3,MUJER,2011
1548,SAN JOSE,SANTA ANA,OVARIO,22307,2,8.97,MUJER,2011
1549,SAN JOSE,ALAJUELITA,OVARIO,65045,0,0,MUJER,2011
1550,SAN JOSE,CORONADO,OVARIO,42083,0,0,MUJER,2011
1551,SAN JOSE,ACOSTA,OVARIO,9297,0,0,MUJER,2011
1552,SAN JOSE,TIBAS,OVARIO,30752,5,16.26,MUJER,2011
1553,SAN JOSE,MORAVIA,OVARIO,27906,1,3.58,MUJER,2011
1554,SAN JOSE,MONTES DE OCA,OVARIO,27827,4,14.37,MUJER,2011
1555,SAN JOSE,TURRUBARES,OVARIO,2206,0,0,MUJER,2011
1556,SAN JOSE,DOTA,OVARIO,3279,0,0,MUJER,2011
1557,SAN JOSE,CURRIDABAT,OVARIO,36772,0,0,MUJER,2011
1558,SAN JOSE,PEREZ ZELEDON,OVARIO,65117,3,4.61,MUJER,2011
1559,SAN JOSE,LEON CORTES,OVARIO,6596,0,0,MUJER,2011
1560,ALAJUELA,CENTRAL,OVARIO,142076,4,2.82,MUJER,2011
1561,ALAJUELA,SAN RAMON,OVARIO,44442,2,4.5,MUJER,2011
1562,ALAJUELA,GRECIA,OVARIO,40794,2,4.9,MUJER,2011
1563,ALAJUELA,SAN MATEO,OVARIO,2814,0,0,MUJER,2011
1564,ALAJUELA,ATENAS,OVARIO,12906,0,0,MUJER,2011
1565,ALAJUELA,NARANJO,OVARIO,22761,1,4.39,MUJER,2011
1566,ALAJUELA,PALMARES,OVARIO,19240,0,0,MUJER,2011
1567,ALAJUELA,POAS,OVARIO,15507,0,0,MUJER,2011
1568,ALAJUELA,OROTINA,OVARIO,9446,0,0,MUJER,2011
1569,ALAJUELA,SAN CARLOS,OVARIO,73780,2,2.71,MUJER,2011
1570,ALAJUELA,ALFARO RUIZ,OVARIO,7462,0,0,MUJER,2011
1571,ALAJUELA,VALVERDE VEGA,OVARIO,9143,0,0,MUJER,2011
1572,ALAJUELA,UPALA,OVARIO,17409,1,5.74,MUJER,2011
1573,ALAJUELA,LOS CHILES,OVARIO,9808,0,0,MUJER,2011
1574,ALAJUELA,GUATUSO,OVARIO,7887,0,0,MUJER,2011
1575,CARTAGO,CENTRAL,OVARIO,78371,2,2.55,MUJER,2011
1576,CARTAGO,PARAISO,OVARIO,34665,0,0,MUJER,2011
1577,CARTAGO,LA UNION,OVARIO,53959,1,1.85,MUJER,2011
1578,CARTAGO,JIMENEZ,OVARIO,6636,0,0,MUJER,2011
1579,CARTAGO,TURRIALBA,OVARIO,34412,0,0,MUJER,2011
1580,CARTAGO,ALVARADO,OVARIO,6717,0,0,MUJER,2011
1581,CARTAGO,OREAMUNO,OVARIO,22275,0,0,MUJER,2011
1582,CARTAGO,EL GUARCO,OVARIO,18375,0,0,MUJER,2011
1583,HEREDIA,CENTRAL,OVARIO,67648,3,4.43,MUJER,2011
1584,HEREDIA,BARVA,OVARIO,19540,1,5.12,MUJER,2011
1585,HEREDIA,SANTO DOMINGO,OVARIO,18583,0,0,MUJER,2011
1586,HEREDIA,SANTA BARBARA,OVARIO,17095,0,0,MUJER,2011
1587,HEREDIA,SAN RAFAEL,OVARIO,21667,1,4.62,MUJER,2011
1588,HEREDIA,SAN ISIDRO,OVARIO,11029,1,9.07,MUJER,2011
1589,HEREDIA,BELEN,OVARIO,11808,1,8.47,MUJER,2011
1590,HEREDIA,FLORES,OVARIO,8847,0,0,MUJER,2011
1591,HEREDIA,SAN PABLO,OVARIO,12105,1,8.26,MUJER,2011
1592,HEREDIA,SARAPIQUI,OVARIO,36252,0,0,MUJER,2011
1593,GUANACASTE,LIBERIA,OVARIO,26993,0,0,MUJER,2011
1594,GUANACASTE,NICOYA,OVARIO,20319,0,0,MUJER,2011
1595,GUANACASTE,SANTA CRUZ,OVARIO,21512,1,4.65,MUJER,2011
1596,GUANACASTE,BAGACES,OVARIO,9327,0,0,MUJER,2011
1597,GUANACASTE,CARRILLO,OVARIO,14704,0,0,MUJER,2011
1598,GUANACASTE,CAÑAS,OVARIO,12021,0,0,MUJER,2011
1599,GUANACASTE,ABANGARES,OVARIO,8101,0,0,MUJER,2011
1600,GUANACASTE,TILARAN,OVARIO,8126,0,0,MUJER,2011
1601,GUANACASTE,NANDAYURE,OVARIO,4675,0,0,MUJER,2011
1602,GUANACASTE,LA CRUZ,OVARIO,8443,0,0,MUJER,2011
1603,GUANACASTE,HOJANCHA,OVARIO,3171,0,0,MUJER,2011
1604,PUNTARENAS,CENTRAL,OVARIO,51128,0,0,MUJER,2011
1605,PUNTARENAS,ESPARZA,OVARIO,14030,0,0,MUJER,2011
1606,PUNTARENAS,BUENOS AIRES,OVARIO,20907,0,0,MUJER,2011
1607,PUNTARENAS,MONTES DE ORO,OVARIO,6620,0,0,MUJER,2011
1608,PUNTARENAS,OSA,OVARIO,9822,0,0,MUJER,2011
1609,PUNTARENAS,AGUIRRE,OVARIO,11462,0,0,MUJER,2011
1610,PUNTARENAS,GOLFITO,OVARIO,14259,0,0,MUJER,2011
1611,PUNTARENAS,COTO BRUS,OVARIO,17172,0,0,MUJER,2011
1612,PUNTARENAS,PARRITA,OVARIO,5992,0,0,MUJER,2011
1613,PUNTARENAS,CORREDORES,OVARIO,15680,0,0,MUJER,2011
1614,PUNTARENAS,GARABITO,OVARIO,10900,1,9.17,MUJER,2011
1615,LIMON,CENTRAL,OVARIO,51405,2,3.89,MUJER,2011
1616,LIMON,POCOCI,OVARIO,72826,1,1.37,MUJER,2011
1617,LIMON,SIQUIRRES,OVARIO,29042,0,0,MUJER,2011
1618,LIMON,TALAMANCA,OVARIO,15943,0,0,MUJER,2011
1619,LIMON,MATINA,OVARIO,22584,0,0,MUJER,2011
1620,LIMON,GUACIMO,OVARIO,23246,1,4.3,MUJER,2011
